n,id,unique_views,tag,good,created,bookmarked,t,content
3180,ihvzq1zrpi013n,94,student,0,2015-12-07T13:25:07Z,5,1470673495468,sorry this may be a stupid question but is this the only type of input from the autograder we are going to get back on our listtest files or is there something wrong with my files student test suite list tests student test case listtestemptycpp compilation success student test case listtestsizecpp compilation success student test case listtestpushfrontcpp compilation success student test case listtestpushbackcpp compilation success student test case listtestpopfrontcpp compilation success student test case listtestpopbackcpp compilation success student test case listtestlistconstructorscpp compilation success student test case listtestiteratorplusminuscpp compilation success student test case listtestiteratordereferencecpp compilation success student test case listtestiteratorequalandnotcpp compilation success student test case listtestiteratorconstructorscpp compilation success student test case listtestbegincpp compilation success student test case listtestendcpp compilation success student test case listtesterasecpp compilation success student test case listtestinsertcpp compilation success
3179,ihvjfcuj8bo2b0,236,student,0,2015-12-07T05:48:54Z,4,1470673495652,im getting this error and cant seem to figure out why this is happening i declare template typename u before the friend declaration of the operator and before that function implementation stackh20040 error invalid use of incomplete type ‘ class stacku ’ int stacktcountifpredicate pred const stackh307 error declaration of ‘ class stacku ’ class stack any idea where this is coming from thanks
3178,ihvio78w2wilm,141,student,0,2015-12-07T05:27:47Z,5,1470673495866,im a bit confused about whether calc should be able to take in a file user input or both can someone clarify
3177,ihvhce0ct3v1gn,118,student,0,2015-12-07T04:50:36Z,5,1470673496081,do we have to check for dangling iterators when deleting elements and if the answer is yes how so if the iterator is currently pointed to the front node and i pop the front node then there will be an iterator pointing to a nonexistent node i was thinking i would just delete this iterator when that happens but i cant think of any way in which i can check which iterators are pointed at that node
3176,ihvh813w2ob2e8,72,student,0,2015-12-07T04:47:13Z,5,1470673496304,im trying to write test cases for my listh but for some reason i cant make listteststartercpp its been giving me the no rule to make target listteststarter stop error listcompilecheck compiles and runs just fine so i have been using that to test but it has been getting rather messy and i would like to have another test case file i have been spelling everything correctly in the terminal and all of the files are in the same directory im sure im just missing something extremely trivial could anyone please help me out thanks
3175,ihvfs1wdl725kg,77,student,1,2015-12-07T04:06:47Z,6,1470673496519,i am on a caen computer i have done all of my coding for this project on a caen computer i found my listh compiles by running make listcompilecheck now when i want to try to start testing i start by attempting to compile my tests through make listtests as is described in the specs i get an error saying no rule to make target listtests stop what is going on
3174,ihvf706nit2bb,51,student,0,2015-12-07T03:50:25Z,5,1470673496707,of course im familiar with structorclassptrmembervariable but what do we do if membervariable is a pointer and we want to dereference it i looked through the slides looked through piazza and did a bit of googling but i cant seem to find the answer i would guess the correct syntax would be structorclassptrmembervariable but im not sure can someone check me on this
3173,ihvf5lwfct777b,56,student,3,2015-12-07T03:49:20Z,4,1470673496918,i am very lost on the syntax for how to use dynamic cast to check if your type is a chicken or horse literally one line of code but i am clueless as to how to use it i need help
3172,ihvee5317zf5ph,63,student,0,2015-12-07T03:27:59Z,5,1470673497113,the code in the title throws an error for me listend returns an iterator with nullptr null iteratoroperator asserts nodeptr this code is from the starter so is calling on an end iterator supposed to throw an error it seems like you should be able to call on end
3171,ihve18i8eut6nz,119,student,1,2015-12-07T03:17:57Z,4,1470673497350,bash42 make listcompilecheck g wall werror pedantic o1 testcaseslistcompilecheckcpp o listcompilecheck tmpcc5yeukbo in function main listcompilecheckcpptext0xb1 undefined reference to listintiteratoriteratorlistintnode collect2 error ld returned 1 exit status make listcompilecheck error 1 bash42 the undefined reference to listintiteratoriteratorlistintnode part is what is confusing me i narrowed to done to line 30 in listcompilecheckcpp mylistinsertiter 42 can some one help me understand what the compiler is trying to say so that i can go back and find the error
3170,ihvdiaksohq9c,54,student,0,2015-12-07T03:03:13Z,6,1470673497600,for some reason my loop with an iterator in my counting function is looping over 3000 times its the same iterator loop i used in task 1 and in task one it only loops 11 times which is correct
3169,ihvd5g16im02mf,231,student,0,2015-12-07T02:53:13Z,4,1470673497821,so im having trouble creating the overloaded operator because im unable to properly declare it as a friend function of stack i have the template typename u declaration and then friend entire line of the operator signature however if gives me the following error ostream in namespace std does not name a type im not sure what that means or how i would go about fixing it considering i dont think it has to do with the template type thanks
3167,ihvcfd1s4644zb,66,student,0,2015-12-07T02:32:57Z,4,1470673498357,every time i type either an operator or c into my calculator a 0 gets pushed on to the stack i am very lost as to why this could be happening anyone else have this problem
3166,ihvc9fx5tl343b,89,student,0,2015-12-07T02:28:20Z,6,1470673498650,i am trying to delete the node ptr i use to point to the first element in the list but am getting an error pointer being freed was not allocated i set the ptr first which points to a new node any ideas on why i might be getting this error
3165,ihvc6el1sz11el,51,student,0,2015-12-07T02:25:59Z,4,1470673498866,for task 1 the noise each animal makes prints out fine but the names dont print i used the same method for both getname and talk in my for loop so why doesnt getname work
3164,ihvc3g1o299708,55,student,0,2015-12-07T02:23:41Z,5,1470673499106,in lab11how can do i tell which one is chicken and which one is horse whithout going back to read from a file
3163,ihvbvv2jpks7ba,117,student,0,2015-12-07T02:17:47Z,4,1470673499403,what functions if any do we not need to test for for each of the public functions in listh does this mean we have to make tests for the big 3 somehow does this mean that we have to make tests for begin or end does this mean we have to make tests for the different iterator operators
3162,ihvbiduwpfc790,173,student,0,2015-12-07T02:07:18Z,4,1470673499702,what is the difference between typename u used in stackh for the overloaded operator and typename t used elsewhere if there is a difference how should we know which one to use in calccpp
3161,ihvbd2b1j884fo,104,student,1,2015-12-07T02:03:10Z,4,1470673499998,when making a functor to pass in as predicate does it take in a parameter of type t and does this functor somehow have access to the list in stack
3160,ihvb4c4al4t4s,85,student,0,2015-12-07T01:56:23Z,6,1470673500285,my rational class was working last week and passed all my tests and all the public tests so i left it alone and worked on other parts of the project now when i try to run any code that uses rational i get an undefined reference to error for everything defined in rational does anyone know what i might have changed to cause this all my rational files are in the same directory as before and i havent changed them
